Timestamp_Hours,Asset_Tank0_RawProduct_Level_Tons,Asset_Tank1_CrudeIso_Level_Tons,Asset_Tank2_Monomer_Em_Level_Tons,Asset_Tank3_Monomer_Ert_Level_Tons,Asset_Tank4_Hydro_Buffer_Level_Tons,Asset_Tank5_Ert_Buffer_Level_Tons,Asset_Tank7_Em_Return_Level_Tons,Asset_Tank6_Purified_Level_Tons,Process_Reactor_Status,Process_Reactor_CumProduced_Tons,Process_Monomer_Dist_Status,Process_Monomer_Dist_CumProduced_Tons,Process_Hydrogenation_Status,Process_Hydrogenation_CumProduced_Tons,Process_Cold_Fractionation_Status,Process_Cold_Fractionation_CumProduced_Tons,Process_Final_Frac_Dist_Status,Process_Final_Frac_Dist_CumProduced_Tons,Logistics_Outbound_Link_ActiveTrucks,Logistics_Inbound_Return_Link_ActiveTrucks
156.0,4302.0,70.2,0.0,0.0,0.0,0.0,0.0,0.0,Running,70.2,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
157.0,4301.5,70.65,0.0,0.0,0.0,0.0,0.0,0.0,Running,70.65,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
158.0,4301.0,71.1,0.0,0.0,0.0,0.0,0.0,0.0,Running,71.1,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
159.0,4300.5,71.55,0.0,0.0,0.0,0.0,0.0,0.0,Running,71.55,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
160.0,4300.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,Running,72.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
161.0,4299.5,72.45,0.0,0.0,0.0,0.0,0.0,0.0,Running,72.45,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
162.0,4299.0,72.9,0.0,0.0,0.0,0.0,0.0,0.0,Running,72.9,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
163.0,4298.5,73.35,0.0,0.0,0.0,0.0,0.0,0.0,Running,73.35,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
164.0,4298.0,73.8,0.0,0.0,0.0,0.0,0.0,0.0,Running,73.8,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
165.0,4297.5,74.25,0.0,0.0,0.0,0.0,0.0,0.0,Running,74.25,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
166.0,4297.0,74.7,0.0,0.0,0.0,0.0,0.0,0.0,Running,74.7,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
167.0,4296.5,75.15,0.0,0.0,0.0,0.0,0.0,0.0,Running,75.15,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
168.0,4296.0,75.6,0.0,0.0,0.0,0.0,0.0,0.0,Running,75.6,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
169.0,4295.5,76.05,0.0,0.0,0.0,0.0,0.0,0.0,Running,76.05,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
170.0,4295.0,76.5,0.0,0.0,0.0,0.0,0.0,0.0,Running,76.5,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
171.0,4294.5,76.95,0.0,0.0,0.0,0.0,0.0,0.0,Running,76.95,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
172.0,4294.0,77.4,0.0,0.0,0.0,0.0,0.0,0.0,Running,77.4,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
173.0,4293.5,77.85,0.0,0.0,0.0,0.0,0.0,0.0,Running,77.85,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
174.0,4293.0,78.3,0.0,0.0,0.0,0.0,0.0,0.0,Running,78.3,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
175.0,4292.5,78.75,0.0,0.0,0.0,0.0,0.0,0.0,Running,78.75,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
176.0,4292.0,79.2,0.0,0.0,0.0,0.0,0.0,0.0,Running,79.2,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
177.0,4291.5,79.65,0.0,0.0,0.0,0.0,0.0,0.0,Running,79.65,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
178.0,4291.0,80.1,0.0,0.0,0.0,0.0,0.0,0.0,Running,80.1,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
179.0,4290.5,80.55,0.0,0.0,0.0,0.0,0.0,0.0,Running,80.55,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
180.0,4290.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,Running,81.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
181.0,4289.5,81.45,0.0,0.0,0.0,0.0,0.0,0.0,Running,81.45,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
182.0,4289.0,81.9,0.0,0.0,0.0,0.0,0.0,0.0,Running,81.9,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
183.0,4288.5,82.35,0.0,0.0,0.0,0.0,0.0,0.0,Running,82.35,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
184.0,4288.0,82.8,0.0,0.0,0.0,0.0,0.0,0.0,Running,82.8,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
185.0,4287.5,83.25,0.0,0.0,0.0,0.0,0.0,0.0,Running,83.25,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
186.0,4287.0,83.7,0.0,0.0,0.0,0.0,0.0,0.0,Running,83.7,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
187.0,4286.5,84.15,0.0,0.0,0.0,0.0,0.0,0.0,Running,84.15,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
188.0,4286.0,84.6,0.0,0.0,0.0,0.0,0.0,0.0,Running,84.6,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
189.0,4285.5,85.05,0.0,0.0,0.0,0.0,0.0,0.0,Running,85.05,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
190.0,4285.0,85.5,0.0,0.0,0.0,0.0,0.0,0.0,Running,85.5,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
191.0,4284.5,85.95,0.0,0.0,0.0,0.0,0.0,0.0,Running,85.95,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
192.0,4284.0,86.4,0.0,0.0,0.0,0.0,0.0,0.0,Running,86.4,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
193.0,4283.5,86.85,0.0,0.0,0.0,0.0,0.0,0.0,Running,86.85,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
194.0,4283.0,87.3,0.0,0.0,0.0,0.0,0.0,0.0,Running,87.3,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
195.0,4282.5,87.75,0.0,0.0,0.0,0.0,0.0,0.0,Running,87.75,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
196.0,4282.0,88.2,0.0,0.0,0.0,0.0,0.0,0.0,Running,88.2,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
197.0,4281.5,88.65,0.0,0.0,0.0,0.0,0.0,0.0,Running,88.65,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
198.0,4281.0,89.1,0.0,0.0,0.0,0.0,0.0,0.0,Running,89.1,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
199.0,4280.5,89.55,0.0,0.0,0.0,0.0,0.0,0.0,Running,89.55,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
200.0,4280.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,Running,90.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
201.0,4279.5,90.45,0.0,0.0,0.0,0.0,0.0,0.0,Running,90.45,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
202.0,4279.0,90.9,0.0,0.0,0.0,0.0,0.0,0.0,Running,90.9,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
203.0,4278.5,91.35,0.0,0.0,0.0,0.0,0.0,0.0,Running,91.35,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
204.0,4278.0,91.8,0.0,0.0,0.0,0.0,0.0,0.0,Running,91.8,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
205.0,4277.5,92.25,0.0,0.0,0.0,0.0,0.0,0.0,Running,92.25,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
206.0,4277.0,92.7,0.0,0.0,0.0,0.0,0.0,0.0,Running,92.7,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
207.0,4276.5,93.15,0.0,0.0,0.0,0.0,0.0,0.0,Running,93.15,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
208.0,4276.0,93.6,0.0,0.0,0.0,0.0,0.0,0.0,Running,93.6,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
209.0,4275.5,94.05,0.0,0.0,0.0,0.0,0.0,0.0,Running,94.05,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
210.0,4275.0,94.5,0.0,0.0,0.0,0.0,0.0,0.0,Running,94.5,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
211.0,4274.5,94.95,0.0,0.0,0.0,0.0,0.0,0.0,Running,94.95,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
212.0,4274.0,95.4,0.0,0.0,0.0,0.0,0.0,0.0,Running,95.4,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
213.0,4273.5,95.85,0.0,0.0,0.0,0.0,0.0,0.0,Running,95.85,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
214.0,4273.0,96.3,0.0,0.0,0.0,0.0,0.0,0.0,Running,96.3,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
215.0,4272.5,96.75,0.0,0.0,0.0,0.0,0.0,0.0,Running,96.75,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
216.0,4272.0,97.2,0.0,0.0,0.0,0.0,0.0,0.0,Running,97.2,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
217.0,4271.5,97.65,0.0,0.0,0.0,0.0,0.0,0.0,Running,97.65,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
218.0,4271.0,98.1,0.0,0.0,0.0,0.0,0.0,0.0,Running,98.1,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
219.0,4270.5,98.55,0.0,0.0,0.0,0.0,0.0,0.0,Running,98.55,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
220.0,4270.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,Running,99.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
221.0,4269.5,99.45,0.0,0.0,0.0,0.0,0.0,0.0,Running,99.45,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
222.0,4269.0,99.9,0.0,0.0,0.0,0.0,0.0,0.0,Running,99.9,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
223.0,4268.5,100.35,0.0,0.0,0.0,0.0,0.0,0.0,Running,100.35,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
224.0,4268.0,100.8,0.0,0.0,0.0,0.0,0.0,0.0,Running,100.8,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
225.0,4267.5,101.25,0.0,0.0,0.0,0.0,0.0,0.0,Running,101.25,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
226.0,4267.0,101.7,0.0,0.0,0.0,0.0,0.0,0.0,Running,101.7,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
227.0,4266.5,102.15,0.0,0.0,0.0,0.0,0.0,0.0,Running,102.15,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
228.0,4266.0,102.6,0.0,0.0,0.0,0.0,0.0,0.0,Running,102.6,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
229.0,4265.5,103.05,0.0,0.0,0.0,0.0,0.0,0.0,Running,103.05,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
230.0,4265.0,103.5,0.0,0.0,0.0,0.0,0.0,0.0,Running,103.5,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
231.0,4264.5,103.95,0.0,0.0,0.0,0.0,0.0,0.0,Running,103.95,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
232.0,4264.0,104.4,0.0,0.0,0.0,0.0,0.0,0.0,Running,104.4,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
233.0,4263.5,104.85,0.0,0.0,0.0,0.0,0.0,0.0,Running,104.85,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
234.0,4263.0,105.3,0.0,0.0,0.0,0.0,0.0,0.0,Running,105.3,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
235.0,4262.5,105.75,0.0,0.0,0.0,0.0,0.0,0.0,Running,105.75,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
236.0,4262.0,106.2,0.0,0.0,0.0,0.0,0.0,0.0,Running,106.2,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
237.0,4261.5,106.65,0.0,0.0,0.0,0.0,0.0,0.0,Running,106.65,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
238.0,4261.0,107.1,0.0,0.0,0.0,0.0,0.0,0.0,Running,107.1,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
239.0,4260.5,107.55,0.0,0.0,0.0,0.0,0.0,0.0,Running,107.55,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
240.0,4260.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,Running,108.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
241.0,4259.5,108.45,0.0,0.0,0.0,0.0,0.0,0.0,Running,108.45,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
242.0,4259.0,108.9,0.0,0.0,0.0,0.0,0.0,0.0,Running,108.9,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
243.0,4258.5,109.35,0.0,0.0,0.0,0.0,0.0,0.0,Running,109.35,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
244.0,4258.0,109.8,0.0,0.0,0.0,0.0,0.0,0.0,Running,109.8,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
245.0,4257.5,110.25,0.0,0.0,0.0,0.0,0.0,0.0,Running,110.25,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
246.0,4257.0,110.7,0.0,0.0,0.0,0.0,0.0,0.0,Running,110.7,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
247.0,4256.5,111.15,0.0,0.0,0.0,0.0,0.0,0.0,Running,111.15,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
248.0,4256.0,111.6,0.0,0.0,0.0,0.0,0.0,0.0,Running,111.6,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
249.0,4255.5,112.05,0.0,0.0,0.0,0.0,0.0,0.0,Running,112.05,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
250.0,4255.0,112.5,0.0,0.0,0.0,0.0,0.0,0.0,Running,112.5,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
251.0,4254.5,112.95,0.0,0.0,0.0,0.0,0.0,0.0,Running,112.95,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
252.0,4254.0,113.4,0.0,0.0,0.0,0.0,0.0,0.0,Running,113.4,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
253.0,4253.5,113.85,0.0,0.0,0.0,0.0,0.0,0.0,Running,113.85,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
254.0,4253.0,114.3,0.0,0.0,0.0,0.0,0.0,0.0,Running,114.3,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
255.0,4252.5,114.75,0.0,0.0,0.0,0.0,0.0,0.0,Running,114.75,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
256.0,4252.0,115.2,0.0,0.0,0.0,0.0,0.0,0.0,Running,115.2,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
257.0,4251.5,115.65,0.0,0.0,0.0,0.0,0.0,0.0,Running,115.65,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
258.0,4251.0,116.1,0.0,0.0,0.0,0.0,0.0,0.0,Running,116.1,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
259.0,4250.5,116.55,0.0,0.0,0.0,0.0,0.0,0.0,Running,116.55,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
260.0,4250.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,Running,117.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
261.0,4249.5,117.45,0.0,0.0,0.0,0.0,0.0,0.0,Running,117.45,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
262.0,4249.0,117.9,0.0,0.0,0.0,0.0,0.0,0.0,Running,117.9,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
263.0,4248.5,118.35,0.0,0.0,0.0,0.0,0.0,0.0,Running,118.35,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
264.0,4248.0,118.8,0.0,0.0,0.0,0.0,0.0,0.0,Running,118.8,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
265.0,4247.5,119.25,0.0,0.0,0.0,0.0,0.0,0.0,Running,119.25,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
266.0,4247.0,119.7,0.0,0.0,0.0,0.0,0.0,0.0,Running,119.7,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
267.0,4246.5,120.15,0.0,0.0,0.0,0.0,0.0,0.0,Running,120.15,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
268.0,4246.0,120.6,0.0,0.0,0.0,0.0,0.0,0.0,Running,120.6,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
269.0,4245.5,121.05,0.0,0.0,0.0,0.0,0.0,0.0,Running,121.05,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
270.0,4245.0,121.5,0.0,0.0,0.0,0.0,0.0,0.0,Running,121.5,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
271.0,4244.5,121.95,0.0,0.0,0.0,0.0,0.0,0.0,Running,121.95,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
272.0,4244.0,122.4,0.0,0.0,0.0,0.0,0.0,0.0,Running,122.4,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
273.0,4243.5,122.85,0.0,0.0,0.0,0.0,0.0,0.0,Running,122.85,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
274.0,4243.0,123.3,0.0,0.0,0.0,0.0,0.0,0.0,Running,123.3,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
275.0,4242.5,123.75,0.0,0.0,0.0,0.0,0.0,0.0,Running,123.75,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
276.0,4242.0,124.2,0.0,0.0,0.0,0.0,0.0,0.0,Running,124.2,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
277.0,4241.5,124.65,0.0,0.0,0.0,0.0,0.0,0.0,Running,124.65,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
278.0,4241.0,125.1,0.0,0.0,0.0,0.0,0.0,0.0,Running,125.1,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
279.0,4240.5,125.55,0.0,0.0,0.0,0.0,0.0,0.0,Running,125.55,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
280.0,4240.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,Running,126.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
281.0,4239.5,126.45,0.0,0.0,0.0,0.0,0.0,0.0,Running,126.45,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
282.0,4239.0,126.9,0.0,0.0,0.0,0.0,0.0,0.0,Running,126.9,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
283.0,4238.5,127.35,0.0,0.0,0.0,0.0,0.0,0.0,Running,127.35,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
284.0,4238.0,127.8,0.0,0.0,0.0,0.0,0.0,0.0,Running,127.8,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
285.0,4237.5,128.25,0.0,0.0,0.0,0.0,0.0,0.0,Running,128.25,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
286.0,4237.0,128.7,0.0,0.0,0.0,0.0,0.0,0.0,Running,128.7,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
287.0,4236.5,129.15,0.0,0.0,0.0,0.0,0.0,0.0,Running,129.15,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
288.0,4236.0,129.6,0.0,0.0,0.0,0.0,0.0,0.0,Running,129.6,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
289.0,4235.5,130.05,0.0,0.0,0.0,0.0,0.0,0.0,Running,130.05,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
290.0,4235.0,130.5,0.0,0.0,0.0,0.0,0.0,0.0,Running,130.5,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
291.0,4234.5,130.95,0.0,0.0,0.0,0.0,0.0,0.0,Running,130.95,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
292.0,4234.0,131.4,0.0,0.0,0.0,0.0,0.0,0.0,Running,131.4,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
293.0,4233.5,131.85,0.0,0.0,0.0,0.0,0.0,0.0,Running,131.85,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
294.0,4233.0,132.3,0.0,0.0,0.0,0.0,0.0,0.0,Running,132.3,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
295.0,4232.5,132.75,0.0,0.0,0.0,0.0,0.0,0.0,Running,132.75,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
296.0,4232.0,133.2,0.0,0.0,0.0,0.0,0.0,0.0,Running,133.2,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
297.0,4231.5,133.65,0.0,0.0,0.0,0.0,0.0,0.0,Running,133.65,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
298.0,4231.0,134.1,0.0,0.0,0.0,0.0,0.0,0.0,Running,134.1,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
299.0,4230.5,134.55,0.0,0.0,0.0,0.0,0.0,0.0,Running,134.55,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
300.0,4230.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,Running,135.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
301.0,4229.5,135.45,0.0,0.0,0.0,0.0,0.0,0.0,Running,135.45,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
302.0,4229.0,135.9,0.0,0.0,0.0,0.0,0.0,0.0,Running,135.9,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
303.0,4228.5,136.35,0.0,0.0,0.0,0.0,0.0,0.0,Running,136.35,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
304.0,4228.0,136.8,0.0,0.0,0.0,0.0,0.0,0.0,Running,136.8,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
305.0,4227.5,137.25,0.0,0.0,0.0,0.0,0.0,0.0,Running,137.25,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
306.0,4227.0,137.7,0.0,0.0,0.0,0.0,0.0,0.0,Running,137.7,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
307.0,4226.5,138.15,0.0,0.0,0.0,0.0,0.0,0.0,Running,138.15,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
308.0,4226.0,138.6,0.0,0.0,0.0,0.0,0.0,0.0,Running,138.6,Suspended,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
309.0,4225.5,136.55,0.0,0.0,0.0,0.0,0.0,0.0,Running,139.05,Running,0.0,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
310.0,4225.0,137.0,2.15,0.0,0.0,0.0,0.0,0.0,Running,139.5,Running,2.15,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
311.0,4224.5,134.95,4.3,0.0,0.0,0.0,0.0,0.0,Running,139.95,Running,4.3,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
312.0,4224.0,132.9,6.45,0.0,0.0,0.0,0.0,0.0,Running,140.4,Running,6.45,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
313.0,4223.5,130.85,8.6,0.0,0.0,0.0,0.0,0.0,Running,140.85,Running,8.6,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
314.0,4223.0,128.8,10.75,0.0,0.0,0.0,0.0,0.0,Running,141.3,Running,10.75,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
315.0,4222.5,126.75,12.9,0.0,0.0,0.0,0.0,0.0,Running,141.75,Running,12.9,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
316.0,4222.0,124.7,15.05,0.0,0.0,0.0,0.0,0.0,Running,142.2,Running,15.05,Suspended,0.0,Suspended,0.0,Suspended,0.0,0,0
